;atomization_energy;atomtypes;coordinates;dipole;forces;heavy;name;nuclear_charges;size;smiles;total_energy
20;-411.1038971013179;['C', 'H', 'H', 'H', 'H'];[[-0.015872, -0.002762, -0.004524], [-0.611763, 0.873881, 0.01766], [-0.32807, -0.907863, -0.704818], [0.139506, -0.167873, 1.091451], [0.992034, 0.236968, -0.355315]];[0.1112, 0.1099, 0.033];[[31.301609607341003, -48.177152331790666, -2.5093953793444608], [-23.330035491184944, 18.218534870964344, -21.16585870830547], [0.02268475673557878, 44.15430895873049, 46.86320687195858], [-7.786874186471608, -22.986497203151448, -19.189359451773438], [-0.20738587224108213, 8.790804519426224, -3.99859333253521]];1;mc_amon00000_001_021;[6, 1, 1, 1, 1];5;C;-25406.477882705654
21;-390.5524898106097;['C', 'H', 'H', 'H', 'H'];[[-0.030271, -0.024453, -0.014135], [-0.502255, 1.00395, -0.145931], [-0.406962, -0.868181, -0.426889], [0.264955, -0.306165, 0.90999], [1.017458, 0.47977, -0.177255]];[0.1573, 0.0354, 0.1613];[[73.81919261573107, 153.80645003787652, -17.05389139657657], [-21.092854821025327, -43.6846348853356, 17.94434814136909], [-19.715483350554663, -51.145326460699046, -61.77086414400205], [-9.916443967753011, -10.56484736183269, 97.0985176554241], [-23.094410476398068, -48.41164133000919, -36.21811025621457]];1;mc_amon00000_001_022;[6, 1, 1, 1, 1];5;C;-25385.926475414944
22;-416.79959596725;['C', 'H', 'H', 'H', 'H'];[[-0.011889, -0.009222, -0.005125], [-0.677169, 0.892182, -0.067042], [-0.349705, -0.798167, -0.596962], [0.164667, -0.234849, 1.048791], [1.010336, 0.256371, -0.327598]];[0.0722, -0.0062, 0.0129];[[29.6073499911722, 61.13707955185839, 26.630782620853758], [12.57927036144682, -18.725418823167693, -2.1069300857458217], [-18.86472789460204, -35.5936308018704, -17.401922760578245], [-13.99992667197823, -11.078884186625116, 1.5635892511023963], [-9.32196578603875, 4.260855445625868, -8.685519025632088]];1;mc_amon00000_001_023;[6, 1, 1, 1, 1];5;C;-25412.173581571587
23;-396.975258866593;['C', 'H', 'H', 'H', 'H'];[[-0.013962, 0.012516, 0.022078], [-0.525258, 0.884229, -0.326586], [-0.388495, -0.907801, -0.649321], [0.21978, -0.472046, 1.097099], [0.86877, 0.335145, -0.40291]];[0.2171, 0.0918, -0.1735];[[-16.009772402329457, -105.08053174012694, 2.0368587339286717], [-44.22746581692642, 14.570049275093847, 33.491614758566406], [17.766772624568453, 47.12500532901768, 32.7799869434271], [-28.310349914181277, 48.559175256264126, -50.475184595083746], [70.7808155088687, -5.173698120248716, -17.833275840838432]];1;mc_amon00000_001_024;[6, 1, 1, 1, 1];5;C;-25392.34924447093
24;-395.4355399994127;['C', 'H', 'H', 'H', 'H'];[[0.008658, -0.031916, 0.011979], [-0.848497, 0.886719, -0.193883], [-0.518153, -0.646163, -0.716065], [0.181625, -0.171107, 1.13295], [1.083814, 0.318386, -0.36619]];[-0.0223, -0.0284, -0.046];[[-0.485229673962451, 105.18142851020554, -13.619766672378349], [66.84889496501398, -37.92876384843509, 28.32486673550678], [17.440016076070858, -37.28028219016594, 16.981704540001648], [-24.99030829016617, -15.227193356151988, -38.822607298153734], [-58.813373076956225, -14.745189115452513, 7.135802695023655]];1;mc_amon00000_001_025;[6, 1, 1, 1, 1];5;C;-25390.80952560375
25;-405.1091125990427;['C', 'H', 'H', 'H', 'H'];[[0.009836, -0.033264, 0.02117], [-0.738558, 0.840338, -0.176467], [-0.467701, -0.63571, -0.741483], [0.090957, -0.150333, 1.132784], [0.996539, 0.345866, -0.466076]];[-0.1139, 0.1196, -0.0917];[[0.7224413173176616, 93.60907556494475, -35.892821754180055], [32.82148237951952, -14.863853042361697, 21.455200230952514], [5.634503437991475, -42.42582417534255, 17.942622771737607], [-5.596033031404143, -19.673131751662282, -30.236092472200344], [-33.58239528924557, -16.646267781399274, 26.731092409511326]];1;mc_amon00000_001_026;[6, 1, 1, 1, 1];5;C;-25400.483098203378
26;-394.49787769258796;['C', 'H', 'H', 'H', 'H'];[[-0.040354, -0.006212, 0.030729], [-0.559115, 0.789064, -0.241266], [-0.331791, -0.755931, -0.818346], [0.356254, -0.194752, 1.031369], [1.030455, 0.23532, -0.358917]];[0.243, 0.1594, -0.129];[[129.75131343275302, -87.8690150801381, -65.18835535629593], [-63.546501915724214, 97.58890209350206, 0.04361212667125543], [6.864891203175585, 4.044591331164228, 59.77310785928172], [-40.5655009931514, -15.692834452147107, 7.167703652979774], [-32.50420172705298, 1.9283561076189246, -1.7960694684578706]];1;mc_amon00000_001_027;[6, 1, 1, 1, 1];5;C;-25389.871863296925
27;-412.4525835102896;['C', 'H', 'H', 'H', 'H'];[[-0.012987, -0.002156, 0.018058], [-0.598393, 0.83788, -0.10443], [-0.294805, -0.812701, -0.69904], [0.123394, -0.229178, 1.019573], [0.928463, 0.225433, -0.442688]];[0.1044, 0.0715, -0.0747];[[27.081038874512895, -38.30752932247715, -72.34485655779211], [-39.36353854441835, 42.26800680891975, -6.088136910008317], [-15.292708783485184, 4.20173989451337, 28.524780749295644], [2.119547221745119, -22.493528860999948, 45.248148243890626], [25.455661231645514, 14.331311480043986, 4.660064474614162]];1;mc_amon00000_001_028;[6, 1, 1, 1, 1];5;C;-25407.826569114626
28;-397.3511794612431;['C', 'H', 'H', 'H', 'H'];[[-0.006242, -0.016203, 0.03005], [-0.538361, 0.759762, -0.332378], [-0.527941, -0.716031, -0.666946], [0.189191, -0.301198, 1.026916], [0.953417, 0.451352, -0.391841]];[-0.0845, 0.2001, -0.1172];[[62.99782725798636, -23.13916336292189, -75.36673533635015], [-68.49857719617474, 85.17091288177257, 22.98471609993049], [32.90382460758862, -18.972298465564474, 17.69042827938323], [-16.779173419149767, -0.40720027706153333, 29.051279367529485], [-10.6239000644294, -42.65225077622467, 5.640312775327994]];1;mc_amon00000_001_029;[6, 1, 1, 1, 1];5;C;-25392.725165065578
29;-418.6318396709684;['C', 'H', 'H', 'H', 'H'];[[-0.006758, -0.000223, 0.006957], [-0.665533, 0.863389, -0.087045], [-0.332551, -0.822412, -0.61412], [0.101154, -0.276576, 1.02604], [0.980557, 0.237056, -0.412793]];[0.0358, -0.0174, -0.0221];[[16.21793024407576, 11.758538708724107, -30.366313411087827], [-1.6427143466558847, -0.6479195790902328, -1.5762443333753757], [-14.111816003214104, -9.02058106478185, 1.076089915645335], [0.7251604049911944, -9.56128581922542, 24.084695566500812], [-1.1885602991969662, 7.471246568552343, 6.781771076496003]];1;mc_amon00000_001_030;[6, 1, 1, 1, 1];5;C;-25414.005825275304
30;-404.18071095153255;['C', 'H', 'H', 'H', 'H'];[[0.007087, -0.01497, 0.01172], [-0.540343, 0.794338, -0.225635], [-0.549278, -0.792111, -0.599496], [0.101272, -0.293322, 1.037767], [0.899419, 0.471517, -0.352595]];[-0.1028, 0.2434, -0.0446];[[10.624028133103078, -52.50972149139149, -29.71025672793489], [-74.21648298625631, 74.77719728514087, 13.045430847062965], [38.19824879755693, 7.62556339122796, 10.915703351581572], [-5.337458821786964, 1.9498253977756237, 18.087801657382155], [30.731663691562222, -31.842864582752966, -12.338677942270746]];1;mc_amon00000_001_031;[6, 1, 1, 1, 1];5;C;-25399.554696555868
31;-400.4891404861886;['C', 'H', 'H', 'H', 'H'];[[0.010483, -0.042177, -0.012807], [-0.762915, 0.86998, -0.037913], [-0.553952, -0.68133, -0.620252], [0.120908, -0.069595, 1.083342], [1.06747, 0.401879, -0.262476]];[-0.0983, 0.1221, 0.0832];[[14.528141173275129, 139.51991753241953, 40.072767443568324], [42.766895955586705, -26.453115795832073, -4.917195540010368], [4.945179731029863, -48.64856363302757, -13.808305104809955], [-12.723098596912495, -36.34861579215467, -5.492054312409934], [-49.5171182629792, -28.069621125584153, -15.855212486338065]];1;mc_amon00000_001_032;[6, 1, 1, 1, 1];5;C;-25395.863126090524
