;atomization_energy;atomtypes;coordinates;dipole;forces;heavy;name;nuclear_charges;size;smiles;total_energy
20;-782.6314924071985;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.102105, 0.096284, 0.054471], [-0.011805, -0.233673, 0.805217], [1.104201, -0.164186, 0.017601], [-1.072229, -0.327074, -0.977185], [-2.049666, -0.447918, 0.570839], [-1.200458, 1.239223, -0.041026], [2.06486, -0.595828, 0.511989], [1.354786, 0.889165, -0.309134], [0.816431, -0.880418, -0.87479]];[0.1076, 0.2702, -1.2181];[[-79.79659518420871, -0.20465611217807625, 10.081452153038558], [9.454896326031346, -4.677379833623724, 31.919832669811836], [46.93235209753367, -37.77961720554866, -38.34113549110687], [3.212913364305281, 3.7804745939473574, 8.15724523328256], [44.68720982482713, 41.54299344573908, -24.5169012520978], [-7.114380837709058, -33.18488672764665, 3.575331109316677], [-42.678351883412695, 15.179543508796746, -9.455550899252362], [-7.702900268634178, -20.345449598909056, -1.2370010891942684], [33.00485537544615, 35.688976743601934, 19.816727566201653]];3;mc_amon00024_001_021;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97231.04818567661
21;-759.1307813008915;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.128081, 0.124447, 0.042247], [-0.049707, -0.362137, 0.858847], [1.138926, -0.096688, -0.022298], [-1.446024, -0.850386, -0.603702], [-1.891084, 0.466256, 0.800312], [-0.661311, 1.069368, -0.673328], [2.028213, -0.323603, 0.636262], [1.267333, 1.009301, -0.117907], [1.184592, -0.457262, -1.226521]];[0.2125, 0.7933, -1.2837];[[15.850866452180414, -9.419188882496492, -21.35929932496838], [46.13933545445152, 27.761219901159222, -80.86211469099148], [16.654850754177744, 7.646865480616246, 11.190820950703094], [2.566707296636006, 64.1325572105021, 23.489075439112934], [6.49846656882757, -6.071492725714506, -30.937668082277064], [-48.03623765865115, -59.31565367183351, 43.0420265987398], [-16.993082493001012, -17.51699602134026, -27.377242743591136], [-12.197522547457554, -9.172807284941792, -0.7103032530236006], [-10.483383827163541, 1.9554948082279393, 83.52470392047478]];3;mc_amon00024_001_022;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97207.54747457031
22;-782.7740255366529;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.160486, 0.156158, 0.083055], [-0.008138, -0.336609, 0.763555], [1.160701, -0.14103, 0.002918], [-1.261638, -0.402342, -0.784277], [-2.122541, 0.007327, 0.668333], [-1.295584, 1.324834, -0.074319], [1.963098, -0.065807, 0.853364], [1.184088, 0.802657, -0.523791], [1.4219, -1.053549, -0.665798]];[-0.0809, 0.6462, -1.2855];[[-33.77361130561386, 49.16186169130425, 57.153131109322366], [-29.034483398140946, 26.698415924586836, -11.45438628113052], [46.6619706676961, -36.6941106849249, 49.50770402964289], [-9.144673680469674, -15.486175488211249, -54.8181498478524], [31.632605466101516, -13.034550938905674, -1.3071981380429907], [30.49090644325984, -46.37159036580701, -2.0991012951567836], [-21.297311715266574, -5.986177644266626, -42.74575750950367], [-3.5871240996844413, 6.868554204406959, -12.004613178626192], [-11.948277192060909, 34.84377448763848, 17.768372297168362]];3;mc_amon00024_001_023;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97231.19071880607
23;-785.079019064971;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.171446, 0.113867, 0.122926], [-0.048897, -0.271545, 0.707937], [1.192627, -0.165516, 0.030841], [-1.204395, -0.340646, -0.941359], [-1.955116, -0.177741, 0.851006], [-1.098456, 1.237167, -0.036452], [1.968609, -0.261832, 0.791684], [1.240266, 0.912484, -0.473949], [1.327958, -1.027902, -0.700159]];[0.3806, 0.2676, -0.8419];[[-19.96344446175138, 31.559670356442428, -60.3166573984304], [89.62049411955634, -38.9468090093784, 52.653231926815074], [-25.837489681466355, 27.493235015668883, -22.845225597875103], [-21.098277580698703, 8.357173476924057, 30.618973931115864], [-5.147415582439653, 6.720722637067824, -23.958986676718336], [-19.02293776779323, -15.467788146970168, 1.3750662343444744], [0.7167766501495558, 3.863597092269045, -0.23820891886041823], [5.756721270595194, -51.2118154471164, 14.794240603291888], [-5.024428151972818, 27.632014025092737, 7.917565896316961]];3;mc_amon00024_001_024;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97233.49571233439
24;-795.7118213465488;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.139559, 0.103712, 0.06646], [-0.025018, -0.265995, 0.797348], [1.146652, -0.159692, -0.003577], [-1.129112, -0.342288, -0.959331], [-2.010538, -0.169736, 0.646628], [-1.172043, 1.216783, 0.026325], [1.963308, -0.388235, 0.718144], [1.308453, 0.851432, -0.414532], [1.113113, -0.877601, -0.857439]];[0.0926, 0.4062, -1.2579];[[-4.057443259731933, 24.393082561073115, -4.65781260043534], [25.193592407386426, -7.2481177360174005, -11.020468269933632], [3.14851735204571, -10.19789385129523, 23.766136598939607], [-7.152172954654323, 6.081802253945511, 12.64394267001164], [-9.991173224664637, -11.087433956414111, -1.320249284547527], [-1.4707276044759892, -7.00144916976798, -13.789681785179413], [-5.071199305928108, -0.008708669810041326, -19.11930351562997], [-4.2862794489928735, -0.2483227866177497, 2.612340062380833], [3.6868848531946754, 5.317043726545997, 10.885096124393801]];3;mc_amon00024_001_025;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97244.12851461596
25;-790.2930592915478;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.154496, 0.135598, 0.056967], [-0.018833, -0.303758, 0.809605], [1.145597, -0.159062, 0.016209], [-1.127521, -0.270593, -0.985096], [-1.998235, -0.178698, 0.647351], [-1.102934, 1.200435, -0.066135], [2.133354, -0.182889, 0.627944], [1.202904, 0.8437, -0.583548], [1.074142, -0.899885, -0.773423]];[-0.0847, 0.5479, -1.3551];[[34.03097953522058, -20.913303726351113, -1.9059725494306972], [9.53820262661618, 15.946812419364544, -13.57704035403336], [21.772106163966445, 39.61955968130935, -3.526744463329909], [-8.198263969311855, -5.380529028237198, 15.193255157627563], [-15.1118544714742, -1.2188520979847528, -3.185698771148902], [-5.56286324492178, 22.921639906502424, 2.5392484243427984], [-44.25553657288275, -9.987525639106947, -18.715773354726128], [-7.919801169001047, -26.66175626674677, 28.12568674494945], [15.707031101788422, -14.326046434570594, -4.94696202007187]];3;mc_amon00024_001_026;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97238.70975256097
26;-798.2756543752944;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.151899, 0.111284, 0.073381], [-0.016869, -0.286446, 0.771341], [1.154395, -0.144437, 0.026115], [-1.352794, -0.499598, -0.811801], [-2.003019, -0.002352, 0.753931], [-1.09905, 1.153516, -0.273495], [2.020635, -0.431474, 0.645172], [1.296313, 0.901863, -0.257864], [1.147428, -0.759274, -0.899946]];[0.0479, 0.471, -1.2134];[[-11.824367192815178, 2.162330459500631, 1.4129828625002574], [5.147144029418615, -6.37682148779224, 6.607716262400434], [8.490303234853487, -2.236237942422831, -4.398740345976083], [2.500533738618638, -6.625096841567887, -4.994512258458696], [1.6919840255689302, 2.3970506928244015, -0.951254975978603], [1.8343240556136347, 3.5401193389817958, 2.7480228930364348], [-9.213135873118494, -1.9998077551412612, -1.8671784136960154], [1.85160383999162, 6.254888252241135, -4.940054612440675], [-0.4783898581312529, 2.883575283376254, 6.383019774434]];3;mc_amon00024_001_027;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97246.69234764471
27;-772.8800039641819;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.10421, 0.054521, 0.046421], [-0.0151, -0.240513, 0.809408], [1.082971, -0.109467, 0.000146], [-1.260246, -0.754512, -0.750281], [-2.009735, 0.03132, 0.71924], [-0.996844, 1.096179, -0.294364], [1.87617, -0.908028, 0.498895], [1.787365, 0.925876, 0.061328], [0.864862, -0.51396, -1.084219]];[-0.2091, 0.3108, -1.1903];[[-65.8245222629342, -3.866343453826786, 6.736121709256441], [17.092875263679662, 3.7753648910318525, 11.149533033294865], [121.94679660066134, -44.08577324517641, 8.878978615431839], [2.580005093919475, 31.693115542771828, 10.974645772820395], [16.6107583699802, -1.016662493596013, -14.175154263094788], [-9.449595705926377, -6.39823148689631, -18.50587591349571], [-37.822312692546284, 42.344940507168104, -34.938950856959494], [-59.844712477719845, -50.45310223544286, -11.231936924058695], [14.710706625064962, 28.00669315978766, 41.112638826805146]];3;mc_amon00024_001_028;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97221.2966972336
28;-783.2411279014725;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.173904, 0.142431, 0.058336], [-0.00943, -0.358686, 0.777722], [1.177724, -0.09581, 0.020775], [-1.67495, -0.708266, -0.633998], [-2.003764, 0.310889, 0.874397], [-0.967521, 1.088265, -0.580338], [2.013733, -0.330742, 0.638098], [1.330807, 0.975229, -0.155276], [1.194087, -0.723818, -0.792691]];[0.2166, 0.7304, -1.3001];[[-36.0027117911213, -31.1595245288226, 9.648938153967906], [-18.760334138239436, 31.772346176398997, -32.66540224093874], [-19.79722318152906, 28.213393627460356, 62.353695191338005], [32.8716710697483, 41.66625005758484, 26.421105742339115], [38.57823210981998, 2.6289676451799067, -35.635955126878564], [-6.750125070066186, -33.121913700650154, 27.239829800019837], [15.813635228593013, -15.1792672124915, 18.847131496003023], [-10.2754844944067, 0.9436028727263976, -15.671386506769357], [4.322340267201391, -25.76385493738625, -60.537955323260185]];3;mc_amon00024_001_029;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97231.65782117088
29;-774.1473032728808;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.201038, 0.086968, 0.034385], [0.00657, -0.236644, 0.833982], [1.153801, -0.174891, 0.013183], [-0.975131, -0.30326, -1.120911], [-1.997984, -0.213692, 0.629718], [-1.160997, 1.20973, -0.03733], [2.154436, -0.558047, 0.435003], [1.330558, 0.876761, -0.229327], [0.851182, -0.834914, -0.956791]];[-0.1951, 0.5055, -1.2634];[[121.19940798003981, 33.32143995095483, -50.35177501232219], [-16.454401935094168, -13.07452378076661, -13.473409080607551], [-7.706947475886585, -33.10860878844037, -35.5188908725693], [-33.24420505415914, 10.72695028553945, 69.4804121254569], [-41.44172669949208, -23.077297892788497, 10.395107750547405], [-13.095466566375967, -17.51564774280349, -4.866971275150008], [-44.54144988686682, 3.350095072771326, 1.003020808207299], [3.2385828326301676, 2.374222451741462, -15.384882653901103], [32.04620561938375, 37.00336925797083, 38.717387024517485]];3;mc_amon00024_001_030;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97222.5639965423
30;-784.9395431616422;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.182181, 0.156666, 0.082932], [-0.035697, -0.331731, 0.760486], [1.221583, -0.149148, 0.043651], [-1.305326, -0.363654, -0.839202], [-2.026371, -0.022436, 0.734539], [-1.208804, 1.279663, -0.108881], [2.079971, -0.117539, 0.682314], [0.98821, 0.799213, -0.694659], [1.344557, -0.961957, -0.726889]];[0.1167, 0.5049, -1.2287];[[18.33745967850509, 25.516331394157927, 18.365528062819315], [28.490772587329122, 10.90192411095076, -0.21920850813516057], [-86.67178287158373, 27.444881976429468, -81.32984757532331], [-7.872667153803672, -9.938955594614916, -25.255897817130325], [-6.431244744999734, -8.221917541847379, 5.3120028012515395], [13.211953325832638, -23.519687409584908, 2.672744600977469], [6.0722208198407825, 9.987197166675386, 14.209709088566548], [34.07873847811266, -37.9927863270631, 47.42826720500079], [0.7845498807668342, 5.8230134107178175, 18.816700956152086]];3;mc_amon00024_001_031;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97233.35623643106
31;-792.0860634473111;['C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[-1.115078, 0.085448, 0.058182], [-0.030379, -0.271551, 0.810237], [1.120867, -0.129877, 0.004903], [-1.247403, -0.685554, -0.719695], [-1.944561, 0.072876, 0.729033], [-1.016549, 1.088588, -0.409548], [1.938216, -0.718845, 0.563797], [1.488291, 0.957477, -0.114934], [0.96091, -0.456169, -1.05692]];[0.0231, 0.3892, -1.2629];[[-14.685116606750597, 0.44958626476443597, -19.14843558142835], [42.933573776914265, 7.703926003844647, -4.830331776267838], [41.65871772225895, 5.630817906160101, 17.952978546989662], [-9.246545195453475, 7.194702426704585, -5.9206800042492205], [-23.40054322514944, 2.3898883336669057, 7.97367776270331], [-1.5044831865583197, -6.127483638353493, 2.602275999107709], [-23.369696462109054, 18.651109346908676, -29.128918629304106], [-15.221513273310197, -27.164964173687164, 11.533793602094518], [2.8356064501578726, -8.727583655829745, 18.96564008035432]];3;mc_amon00024_001_032;[6, 8, 6, 1, 1, 1, 1, 1, 1];9;COC;-97240.50275671673
