;atomization_energy;atomtypes;coordinates;dipole;forces;heavy;name;nuclear_charges;size;smiles;total_energy
10;-805.1806406168054;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.866624, -0.246979, -0.032863], [0.426117, 0.528787, 0.011798], [1.488353, -0.247541, 0.513074], [-0.811945, -1.104388, -0.716269], [-1.676553, 0.388726, -0.34105], [-1.139834, -0.667301, 0.933482], [0.635474, 0.978801, -0.980859], [0.327168, 1.345103, 0.741753], [1.543542, -1.079312, -0.004949]];[-1.0827, -0.5749, -1.2154];[[-1.865422212717166, -14.65208793297349, -0.3631861570534581], [-0.3355007929392104, 4.749416090924976, 8.427256686951734], [9.991346354538313, -17.529225393855366, -10.747326248685686], [1.0121362146383703, 3.0415491781779824, -4.547432819399382], [-13.362648651013721, 8.578169017385434, -8.257147099498049], [3.7379522368234097, 1.7481955009236942, 7.874582254803565], [2.318040621913012, -3.931120114644232, 5.758901995510862], [0.5180982618974626, 0.6302449163017434, -6.0843873438401035], [-2.0140020331404704, 17.364857551938204, 7.938738731210519]];3;mc_amon00030_001_011;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97253.59733388622
11;-790.1412151765171;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.898991, -0.228295, -0.043913], [0.413395, 0.490369, 0.061784], [1.519868, -0.250138, 0.513006], [-0.962623, -1.329053, -0.554531], [-1.584459, 0.424439, -0.647351], [-1.329098, -0.461069, 0.97134], [0.639916, 0.907166, -0.982281], [0.297529, 1.376772, 0.747946], [1.849245, -0.775382, -0.362682]];[-0.5985, -0.0734, -1.6253];[[-45.26094681051097, -61.65762890587151, -5.334860687860793], [15.548146496418322, 31.1578145748648, -31.79099914155585], [27.71382737697239, -47.6217730418216, -71.50438691364945], [19.585701165456626, 61.46311867861918, 17.719304207834252], [5.005543951710712, -13.199806960791213, 16.914226578826458], [4.483385438529265, 13.343464438025315, -19.12619550758748], [-4.158592609694721, -3.8619677741428196, 27.939728659128228], [2.3546919790057075, -18.521763543957984, -12.620768169181352], [-25.27175698788734, 38.898542535075826, 77.80395097404599]];3;mc_amon00030_001_012;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97238.55790844593
12;-754.876770956321;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.91079, -0.225214, -0.095292], [0.39777, 0.485733, 0.007659], [1.573634, -0.211396, 0.523304], [-0.877574, -1.039916, -0.90469], [-1.906556, 0.368387, -0.01163], [-0.862952, -0.764024, 0.920341], [0.665491, 0.99733, -0.916991], [0.408221, 1.367481, 0.72503], [1.035875, -1.37028, 0.356418]];[-2.1071, -0.64, -0.6345];[[-18.8219754881939, -47.05178206484282, 50.61847802525471], [47.85662134381904, 91.08489181125374, 20.179313697802517], [-104.92459864335669, -141.380767219158, -39.901125775314725], [-9.706672223554165, 30.422607893916272, 20.7391125428345], [45.091144350709904, -16.737319865099465, -17.57379922140025], [-16.91333602721598, 2.399093862497972, -28.666106902340406], [4.0328481452806715, -8.144763280883256, -14.45566734800548], [-22.47955158825336, -18.632306968299197, -12.875066308082978], [75.86552013076447, 108.04034820225685, 21.934860103431063]];3;mc_amon00030_001_013;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97203.29346422573
13;-775.3467418244965;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.872076, -0.244214, 0.018322], [0.476189, 0.516427, -0.064603], [1.404065, -0.266602, 0.578883], [-0.664864, -0.802785, -1.000584], [-1.740435, 0.494927, 0.070569], [-0.862639, -1.029045, 0.842786], [0.626418, 0.904465, -1.063782], [0.373135, 1.504357, 0.450037], [1.843693, -0.817067, -0.269028]];[0.044, -0.0563, -1.7508];[[19.355099288648415, -12.526893831376054, -47.20697876673944], [-65.47950644186919, 52.63746999338437, 54.45288020320959], [86.61050675451345, -58.03595709564162, -96.89009063229888], [-48.15515060798137, 9.117013218597531, 40.31630662806002], [18.056838683878613, -33.47855056803029, -10.959070013294946], [-2.7118719524279213, 30.85041655505034, -19.930176252121655], [17.934550887832792, -16.008073120761132, -18.70132649684272], [6.961478699549153, -14.552886887000067, 11.226632746490571], [-32.57194412632289, 41.99746173577693, 87.69182139771638]];3;mc_amon00030_001_014;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97223.76343509392
14;-796.0477303055853;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.908022, -0.241108, -0.0254], [0.45921, 0.466021, 0.004922], [1.492464, -0.226456, 0.546031], [-1.021065, -0.959239, -0.926114], [-1.724508, 0.573176, -0.20939], [-1.033657, -0.859132, 0.88365], [0.65816, 0.867657, -1.044326], [0.316262, 1.460128, 0.58161], [1.681471, -0.873591, -0.152838]];[-0.5251, -0.4797, -1.493];[[-21.399764282566128, -0.8407447546268625, -38.642963709437424], [-52.4286291187118, 86.13531031247675, -20.101113542670028], [25.237433397520824, -29.565278246048226, -6.890859498405717], [8.571182159743717, 21.57496341397742, 29.448084737244226], [27.39566091617958, -36.13914761814528, 17.003217705537292], [-8.113735087221825, 13.808456889904683, -4.5790622243344625], [2.1592247941639617, -13.835584918124225, 18.983608826763845], [8.228508335257537, -37.00352815799189, -9.33906413979569], [10.350117699813069, -4.134445735601329, 14.118153030919016]];3;mc_amon00030_001_015;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97244.464423575
15;-785.4464641401453;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.917604, -0.256727, -0.043375], [0.438593, 0.496632, 0.016873], [1.531451, -0.201894, 0.509955], [-1.009257, -1.075556, -0.870718], [-1.711394, 0.494661, -0.305049], [-1.050437, -0.783874, 0.898941], [0.821638, 0.953072, -0.9581], [0.344353, 1.310965, 0.774179], [1.282831, -1.239122, 0.146622]];[-1.5516, -0.8063, -0.8397];[[6.758761404792022, -6.198872437360044, -48.718984802055225], [1.316564938537206, 42.723396481915444, -11.56099515121932], [-21.112659218424223, -144.44166662527175, -26.39128115704604], [13.39724023693811, 31.371946583073928, 27.047538243956865], [9.838888899273119, -17.68028002281537, 15.502192373168253], [-10.298680340015933, 6.513521752910942, 7.26820554464786], [-30.940748845371626, -6.531731220994138, 16.435382551232074], [-8.734378410460947, -1.008264508901744, -17.500813121435893], [39.77501133473228, 95.25194999744272, 37.918756704572495]];3;mc_amon00030_001_016;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97233.86315740956
16;-799.030804296556;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.944884, -0.225257, -0.040467], [0.420701, 0.49399, 0.041823], [1.539638, -0.253914, 0.528686], [-0.769037, -1.097205, -0.68509], [-1.706516, 0.364141, -0.564173], [-1.238607, -0.531218, 0.97662], [0.579464, 0.868782, -0.958175], [0.351217, 1.341156, 0.652947], [1.840304, -0.826314, -0.276995]];[-0.6394, -0.1061, -1.7101];[[28.293334567898015, -14.085936644562914, 6.505608769027172], [-9.65848401344106, -19.476173989757466, -18.40375893355403], [-0.9543345532521157, -33.57222924536192, -61.47976167709194], [-6.761447289476082, -6.527426690573326, 6.966481678569927], [1.8150402336568139, 5.64971277881168, 9.526276824290528], [-7.42198281874456, -1.606247977647389, -10.836266385091259], [14.144507903812283, 6.204901151591287, -14.754172895746752], [-2.525790541217232, 31.634022522259333, 28.638761868868247], [-16.93084467505711, 31.779378095240716, 53.836829564907056]];3;mc_amon00030_001_017;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97247.44749756597
17;-805.886501551392;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.888128, -0.24477, -0.034992], [0.424914, 0.513618, 0.014822], [1.5031, -0.24564, 0.524986], [-0.842873, -1.057988, -0.782029], [-1.70081, 0.433858, -0.326349], [-1.138459, -0.674397, 0.947215], [0.658576, 0.889309, -0.998082], [0.328339, 1.37463, 0.699053], [1.604297, -0.98556, -0.093955]];[-0.9832, -0.431, -1.4015];[[-5.600700423067041, -6.218987519874713, -0.3279150956659487], [1.147347088515051, 10.955473418042514, 5.151448559839428], [-2.7294600502795734, -7.997330149417781, -8.492747212042822], [-1.4353853938253256, 3.3638660126547695, 5.407469696730434], [0.9996495189548552, -2.1008740976303693, -0.6884023240037677], [2.6126448183913418, 1.1910113913126195, -4.803163430132508], [-0.18391610196870495, 2.9959436863173647, 4.2777225642775605], [1.525948919251861, -4.129143929675308, -7.074304829416554], [3.6638716240275353, 1.9400400024498528, 6.549894442056284]];3;mc_amon00030_001_018;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97254.30319482081
18;-780.7484306017213;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.853712, -0.268111, -0.063933], [0.406006, 0.512486, 0.054703], [1.527905, -0.216628, 0.499757], [-0.982966, -0.935612, -0.902655], [-1.711822, 0.48035, -0.183704], [-1.207517, -0.696582, 0.939523], [0.653682, 0.828042, -1.031639], [0.351501, 1.451965, 0.642185], [1.277518, -1.306009, 0.1832]];[-1.7419, -0.756, -0.8055];[[-81.90809661011217, 35.4284388143217, 58.241259480293344], [36.56465104315316, 18.27799549600314, -62.88196305458227], [-28.458468450215133, -121.89422203847478, -18.691482996285377], [12.132240726871718, -13.697211459500354, -3.101485317458855], [23.430148433547792, -14.133725232981304, -6.777243611717307], [21.318089671749625, -4.071318551868003, -30.432619781063085], [-9.89716014579619, 2.2435651307066333, 30.160960036130845], [-5.265778310801483, -15.08481063654939, -0.3247110071819166], [32.08437482742372, 112.93128729252132, 33.80728506604356]];3;mc_amon00030_001_019;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97229.16512387113
19;-784.3735754241768;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.890736, -0.243752, -0.019152], [0.425751, 0.560932, 0.001858], [1.463599, -0.299043, 0.542999], [-0.685493, -1.198255, -0.538305], [-1.743702, 0.283189, -0.586923], [-1.123555, -0.618679, 1.04771], [0.58038, 1.063186, -1.024519], [0.526732, 1.420111, 0.69104], [1.973416, -0.682834, -0.377485]];[-0.1904, 0.1823, -1.8231];[[-9.912395574679552, -3.4001556943264326, 15.33234366634613], [5.5192866928821, 14.060437934469597, 0.9345384566005867], [46.520219990714516, -25.124025029516616, -123.92227960855132], [-0.16644658622230943, 9.419510240001737, -4.9986673754268836], [24.667083116763116, -16.366123486835928, 29.457988714675256], [-3.7055532340252144, 24.440915024870446, -35.53606867633677], [8.815342714466963, -27.904330714888093, 25.500740218958793], [-24.93046938821161, -5.120460684093786, -1.5550133932502421], [-46.80706773168802, 29.994232410319075, 94.78641799698445]];3;mc_amon00030_001_020;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97232.7902686936
20;-794.1304855490347;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.840829, -0.238659, -0.031734], [0.389676, 0.508568, -0.041164], [1.478451, -0.272214, 0.559923], [-0.853776, -1.055409, -0.735841], [-1.687924, 0.481955, -0.193896], [-0.958269, -0.640214, 0.938422], [0.545852, 1.054284, -0.942901], [0.38661, 1.392448, 0.672377], [1.69479, -0.849575, -0.198973]];[-0.8224, -0.1234, -1.6995];[[-55.42329211829239, 14.245522070175078, -7.3051533570036975], [54.27893804211401, 53.958720110900266, 82.59390317183188], [-14.049129944912332, 6.068471253672569, -59.78513327057579], [-4.046175588090455, -6.927164595751064, -13.216384739106076], [9.39245336104535, -19.647162270611098, -4.74315495576743], [-8.604190674562933, -15.874362310515945, 28.73327536422088], [23.94411529489812, -6.843838136208336, -35.36635989639884], [-15.127170536189137, -21.90380226424332, -9.411405153107452], [9.63445334981082, -3.0763850432392004, 18.50041283590654]];3;mc_amon00030_001_021;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97242.54717881845
21;-774.7662836382411;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.956899, -0.247614, -0.057575], [0.434271, 0.460592, 0.025054], [1.570156, -0.196117, 0.495027], [-0.748618, -0.875233, -0.919225], [-1.852511, 0.454344, -0.296677], [-1.185852, -0.663194, 0.989166], [0.758498, 1.014225, -0.939936], [0.306052, 1.258821, 0.769278], [1.31799, -1.316121, 0.359764]];[-1.6331, -0.9446, -0.5353];[[9.352015677331812, 29.19924967593177, 16.877191015712732], [-11.42739817979518, 82.49032763199554, -4.957170753513406], [-32.4361735449094, -153.505638068188, -10.654130200522454], [-25.3830415503864, -29.491039919052362, 5.269944100159145], [42.517873534547945, -20.16876226207679, 4.560566973377599], [8.608676635604787, -5.250502564002333, -42.568505721850386], [-23.988899012769306, -22.756208383101114, 21.729369173231984], [-1.1949933784071343, 8.49632364833736, -3.9197125161185506], [33.95194100460393, 110.9862490543349, 13.662446743702287]];3;mc_amon00030_001_022;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97223.18297690766
22;-788.9129231117535;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.952819, -0.278414, -0.057756], [0.453819, 0.52658, 0.063788], [1.538714, -0.213695, 0.494054], [-0.852741, -1.001196, -0.881288], [-1.691701, 0.434714, -0.357978], [-1.12995, -0.692833, 0.946866], [0.679529, 0.874964, -1.009695], [0.432878, 1.411635, 0.677945], [1.365941, -1.268864, 0.195284]];[-1.3946, -0.8265, -0.7399];[[66.22592980415395, 25.383772016154783, 18.57511956221817], [-29.388688146542272, -11.124992466612023, -73.96294377282832], [-4.76533218109251, -121.52890140352672, -8.442048618761437], [-0.7373162566010437, -5.305295797378228, 12.167853304722364], [-18.823180282383305, 10.55826605499095, 0.841838081637328], [-9.700931663838695, -6.572634932381334, -12.356384622227655], [-9.87138276775552, -1.5307194773463322, 26.170918845026737], [-10.856235611616462, 8.222677653142073, 10.818244276734367], [17.917135919854815, 101.89782953877788, 26.18740294347845]];3;mc_amon00030_001_023;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97237.32961638118
23;-788.4409857864167;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.804106, -0.261737, -0.032665], [0.43212, 0.554729, 0.037849], [1.44282, -0.233752, 0.491417], [-0.843594, -1.025185, -0.805688], [-1.721319, 0.405923, -0.244747], [-1.037919, -0.93263, 0.923296], [0.681615, 0.831249, -1.061334], [0.483621, 1.468533, 0.681737], [1.265907, -1.222788, 0.19764]];[-1.2949, -0.8414, -0.8427];[[-94.09665079294918, -5.987311289192879, 43.806830187339315], [14.643718407984482, 15.801741443435782, -52.95976073979801], [42.34258783819981, -99.64035472712466, 9.310602062892013], [14.482679165761871, 2.291469929588176, -14.842974291089174], [25.70496587809479, -23.800353465411384, 10.815374589787158], [13.113242023953926, 43.718385724133725, -33.12223861561856], [-12.413835280582349, 8.691022421137044, 31.76675028685194], [-17.802732647987504, -13.541543986645863, -13.268328444492658], [14.026025407524145, 72.46694395008005, 18.493744964127966]];3;mc_amon00030_001_024;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97236.85767905583
24;-739.7321096671777;['C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H'];[[-0.901776, -0.233093, -0.051227], [0.43152, 0.443774, 0.030689], [1.540892, -0.165732, 0.479192], [-0.891375, -0.922873, -0.905206], [-1.635539, 0.448522, -0.405676], [-1.055921, -0.682096, 0.92763], [0.60892, 0.947235, -0.960061], [0.342677, 1.146673, 0.978186], [1.131893, -1.498528, 0.431708]];[-1.8337, -0.9418, -0.5675];[[29.52728453952403, -26.762966093583234, -13.93061305981367], [-30.37316508512955, 100.7537754753258, 31.31271007821407], [1.37792999218642, -197.00738495840747, -1.9992859938781322], [4.494302107139183, -19.124397802871794, 10.108264752858116], [-23.33575114865831, 23.991786487032304, 11.894742114821783], [-19.410033634729572, -8.09695927679118, -3.088191077638543], [0.6177131594182307, 2.982867637570724, 18.999488156478748], [-14.044047515881037, 7.530164087549061, -56.24874571044642], [51.14576758613061, 115.73311325835475, 2.9516307394040426]];3;mc_amon00030_001_025;[6, 6, 8, 1, 1, 1, 1, 1, 1];9;CCO;-97188.1488029366
