;atomization_energy;atomtypes;coordinates;dipole;forces;heavy;name;nuclear_charges;size;smiles;total_energy
10;-680.7430087595358;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.786378, 0.05512, -0.03717], [-0.798131, -0.045076, 0.016413], [1.177597, -0.845604, 0.484272], [1.177793, 0.992593, 0.529533], [1.586155, -0.150384, -0.967299], [-1.247123, 0.677519, -0.690597], [-1.078125, 0.314941, 1.021311], [-1.466047, -1.122618, -0.162867]];[-0.0038, 0.0417, 0.2543];[[56.4011059283853, -32.80653510515193, -5.23210099290862], [-22.93912128045935, -25.823627433361864, -25.81429146421502], [-7.756368939894358, 14.16782944645309, 17.13697239116142], [-19.40211235009843, -35.890993218116996, -24.157745700802007], [-71.3418962264585, 28.394064137208193, 29.82926572877037], [1.818781499077658, -6.690708320406338, 3.894383378435751], [1.0147248619961209, -6.89315287632138, -5.314305665735622], [62.204888879093666, 65.54312336969724, 9.657823511114781]];2;mc_amon00007_001_011;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50043.21891542044
11;-686.5581167798138;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.702338, 0.038108, -0.017124], [-0.719789, -0.066058, 0.027952], [1.301851, -0.726461, 0.465978], [1.057265, 0.816783, 0.472216], [1.143871, -0.011, -1.062485], [-0.897955, 0.769715, -0.690151], [-1.248964, 0.516988, 0.910276], [-1.158653, -1.039944, -0.201909]];[0.083, 0.1625, -0.0028];[[77.46330134609656, -104.66190607722393, -52.60082100793379], [-83.11922901304472, 75.96616432095887, 13.851855568786474], [-5.747305851437823, -22.822077185107972, 10.162034622665649], [35.79152061912254, 106.32314057707879, 43.22007407231936], [-16.223746696338594, 10.016260454852715, 20.70436442853117], [-30.411423229748472, -26.977768090687068, -13.41458286983188], [27.48330020689049, -46.43971222781374, -19.34235171233334], [-5.236418567361012, 8.595899413763394, -2.5805731022036547]];2;mc_amon00007_001_012;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50049.03402344072
12;-692.1368342628015;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.754352, 0.023706, -0.024551], [-0.738045, -0.053509, 0.025095], [0.916873, -0.590072, 0.902832], [0.948813, 1.157418, 0.012249], [1.232081, -0.250558, -0.95971], [-1.026646, 0.939471, -0.44038], [-0.988825, -0.025002, 1.035606], [-1.293574, -0.890579, -0.538268]];[-0.0503, 0.0558, 0.0053];[[2.0597664250221324, 20.614479192746703, 21.932250111294366], [-40.063974580463544, 27.323197763299405, -92.34848612337284], [45.69635302712882, 17.371749543895714, -24.521254401181764], [11.678313171233837, -40.318405531323066, 21.30901102577118], [2.9926269448333387, -19.332093174407593, 1.46242211382382], [-19.908351215649184, -28.523112299074686, 9.510920441659804], [-26.45568547005298, -0.9553602884625849, 40.61340816367506], [24.00095169794758, 23.819545979147158, 22.04172985415143]];2;mc_amon00007_001_013;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50054.6127409237
13;-708.3333850398816;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.783451, 0.02786, -0.019303], [-0.778688, -0.013991, 0.024517], [1.203195, -0.831438, 0.526385], [1.169362, 0.994188, 0.51763], [1.059578, -0.112614, -1.080585], [-1.203496, 0.603944, -0.790637], [-1.244156, 0.253104, 0.974848], [-1.036254, -1.063933, -0.214551]];[-0.0431, -0.1114, -0.0236];[[-12.746783000795388, 26.511242372186732, 27.116116647068832], [14.797556158954864, -16.945535812077345, -20.446066515219243], [-1.963637841395907, 5.1830222311850385, 0.4043673505669542], [-8.258086269771681, -37.43033835779969, -34.86716362207928], [8.786724109184346, 14.19476774330422, 11.173270799125122], [2.664622912588447, -1.7467499850606172, 11.12568498610672], [4.228750526448708, 1.5212696693784376, 1.8129045699411435], [-7.509146595213389, 8.712320953062175, 3.680885784489746]];2;mc_amon00007_001_014;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50070.80929170078
14;-704.0850777524196;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.757586, 0.021197, -0.029979], [-0.741482, -0.038164, 0.015709], [1.104533, -0.714041, 0.640196], [1.061981, 0.921804, 0.554928], [1.093645, 0.059041, -1.064371], [-1.107314, 0.625477, -0.743963], [-1.076858, 0.338278, 0.971206], [-1.273992, -1.053631, -0.174802]];[0.0207, 0.1082, 0.0808];[[-12.39058132974154, 32.55577071298695, 20.396903560200926], [-34.87072227105803, -28.93603060525169, -10.101077491458517], [27.98068691828384, -39.83923421711817, 0.6824340866462053], [-0.9712538480301208, 0.5170132356343651, -23.325499725658883], [16.527501873879572, -9.338844762900967, 5.250291487854976], [-15.335685310072263, 12.481585980599629, -10.171487988096702], [-10.360805504959842, 0.06904798824878625, 9.877635602165698], [29.420859471698375, 32.490690481980046, 7.3908016541673485]];2;mc_amon00007_001_015;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50066.56098441332
15;-707.0863589307708;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.756835, 0.03553, -0.015505], [-0.758942, -0.031677, 0.022152], [1.211851, -0.667893, 0.732322], [1.257453, 1.045773, 0.136411], [1.113758, -0.317397, -0.965485], [-1.180353, 0.869107, -0.507906], [-1.302049, 0.051517, 1.015159], [-1.076933, -1.019392, -0.484388]];[0.0387, -0.0096, -0.0665];[[29.772564509320894, 5.062919903339095, 36.67171882598931], [-37.72957674295145, 4.418302835880258, -8.165970504587337], [-7.573304257441396, 13.40459351328507, -9.718247022848258], [-22.47061286915912, -22.532976384134596, 0.8807199681298995], [3.2266760034413573, -3.524314715993202, -17.485971385141983], [5.258336097875581, -24.889489784277046, -2.9985513068119563], [26.680686714029925, -10.022554792999733, -15.791178149499528], [2.8352305448842094, 38.0835206107212, 16.607479574769854]];2;mc_amon00007_001_016;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50069.562265591674
16;-711.8440670514167;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.763777, 0.021866, -0.019355], [-0.770354, -0.017913, 0.014501], [1.213305, -0.759731, 0.610296], [1.203021, 0.946863, 0.414226], [1.185938, -0.061576, -1.026849], [-1.274105, 0.678083, -0.736339], [-1.156122, 0.206809, 1.010362], [-1.088093, -1.054319, -0.222593]];[0.0281, -0.0419, 0.0494];[[13.303861572332785, 16.86795939881851, 12.539666309933237], [-6.415629853379552, -1.8769768530533646, -22.32467861550409], [-6.46735536769246, -4.551527459493891, -5.540369405375664], [-11.963543452291638, -3.0015704072117884, -7.247987295701618], [-4.254431852984121, -3.817230303292679, -0.1951292258417647], [17.62759517927094, -17.644510916585787, 21.34099617702203], [-0.39281033858865044, 2.867880941745549, 1.5000671889585655], [-1.4376858866673028, 11.1559744132524, -0.07256513349069564]];2;mc_amon00007_001_017;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50074.31997371232
17;-702.9558848076148;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.762918, 0.01458, -0.029844], [-0.749479, -0.021368, 0.020337], [1.134624, -0.766639, 0.511852], [0.88437, 0.991137, 0.521955], [1.19016, -0.076241, -1.051343], [-1.07548, 0.686902, -0.742961], [-1.167542, 0.278256, 1.011982], [-1.132248, -1.049662, -0.134012]];[0.0001, -0.0549, 0.0496];[[-29.89198854752477, 64.21965932427621, -7.619663931491446], [-18.677193852601963, -20.84945200595467, -0.5765580539678911], [33.05825171162213, -47.85716919314533, 42.94959066187126], [32.54180174098773, -18.252650942646657, -22.742476575312402], [-6.937061458255776, 14.562292819589016, 12.430723744012987], [-17.492723450215294, -4.418140378396056, 0.09082203441599469], [10.893324536677554, 0.7436177096743769, -14.052526136406879], [-3.4944118665106574, 11.85184266660312, -10.47991055730058]];2;mc_amon00007_001_018;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50065.431791468516
18;-711.2136229037151;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.766587, 0.018991, -0.019539], [-0.771285, -0.02268, 0.020855], [1.267432, -0.72355, 0.60313], [1.175197, 0.965768, 0.39103], [1.162688, -0.104863, -1.036429], [-1.221739, 0.694684, -0.697471], [-1.250622, 0.241662, 1.026162], [-1.077878, -1.02678, -0.296787]];[0.0331, -0.0149, -0.0338];[[7.86092633956222, 22.00024983373269, 12.425771755297474], [-9.445938633800266, 8.549766231534385, 10.19141808252717], [-8.101717976675125, -10.954012486505754, 1.4257434828469153], [-7.7363499088849474, -2.618368776612076, -9.894758858164744], [-4.722297549273854, 1.2925224166964397, 1.584281828469665], [8.602164106384098, -6.749474054308328, 4.876195777117916], [20.900097237288694, -13.603146204505592, -25.903921748473184], [-7.356884800421869, 2.082463039968237, 5.295270866199839]];2;mc_amon00007_001_019;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50073.68952956462
19;-685.2570651170314;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.714358, 0.061166, 0.007594], [-0.702984, -0.025085, -0.033252], [0.987201, -0.678518, 0.625261], [1.268387, 0.899134, 0.293564], [1.07596, -0.301897, -1.028743], [-1.234587, 0.758257, -0.57779], [-1.003075, -0.087911, 1.069489], [-1.211535, -1.027673, -0.116819]];[0.0221, -0.151, 0.2382];[[47.19437230312961, -31.698894048760984, -122.2558713714441], [-111.12386003002197, -11.267570846688292, 78.16831702304675], [40.19834233557186, -69.40810431513462, 58.908066817108846], [3.906680342750855, 46.74384212480733, 8.076656834550205], [4.502500873896621, 19.574578163983563, 30.368593744971918], [-5.606405408150933, -3.6618853737644885, 3.1335641485728583], [-5.811027131518486, 38.88789623366589, -17.413419295682868], [26.739396714342448, 10.830139247712653, -38.98590790112358]];2;mc_amon00007_001_020;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50047.732971777936
