;atomization_energy;atomtypes;coordinates;dipole;forces;heavy;name;nuclear_charges;size;smiles;total_energy
20;-659.1098130181724;['C', 'C', 'O', 'H', 'H', 'H', 'H'];[[-0.588371, -0.08338, 0.006503], [0.817469, 0.153125, -0.07656], [1.345248, 1.1486, 0.422555], [-1.021106, 1.017966, 0.117998], [-1.177234, -0.65347, -0.903584], [-0.86084, -0.792609, 0.859058], [1.53022, -0.719435, -0.37008]];[-1.7192, -2.1199, -0.7441];[[-119.18764359122551, 2.8315651720107295, -32.06775791701412], [101.58807173506881, -8.238284244014888, 31.112893301751516], [-19.42549911289713, -24.676593401604695, -26.907344550017303], [5.653021219548338, -59.61297458434328, 3.1857782211594237], [44.33176826506797, 36.73694372716462, 41.26809166604912], [12.078003643569474, 28.65133157202544, -13.616468904031166], [-25.03772215913195, 24.30801175876206, -2.9751918178974677]];3;mc_amon00012_001_021;[6, 6, 8, 1, 1, 1, 1];7;CC=O;-96479.25444173982
21;-671.8188690745517;['C', 'C', 'O', 'H', 'H', 'H', 'H'];[[-0.608838, -0.073505, 0.008937], [0.859738, 0.106087, 0.07608], [1.333384, 1.178961, 0.314206], [-1.108376, 0.751778, 0.569762], [-0.885146, 0.034856, -1.055626], [-0.963882, -1.13525, 0.284238], [1.404311, -0.852477, -0.258234]];[-1.4929, -2.007, -0.6551];[[-37.55369220697177, -23.08747342324056, 5.428094682297706], [-9.904652163206299, -29.665378144379492, -19.240446994360067], [26.455024967726704, 6.087548742766244, 5.9890425879296245], [3.131943131194001, -18.50863887654819, -5.879956537662015], [0.6128987259448146, 0.8198968347017079, 3.2861650881854123], [11.599859250396102, 37.828330734388054, -1.6917682061373633], [5.6586182949164465, 26.525712946491186, 12.10886819392565]];3;mc_amon00012_001_022;[6, 6, 8, 1, 1, 1, 1];7;CC=O;-96491.9634977962
22;-669.8988369208781;['C', 'C', 'O', 'H', 'H', 'H', 'H'];[[-0.636915, -0.102888, 0.004817], [0.850342, 0.142598, -0.047529], [1.354479, 1.155843, 0.410799], [-1.037637, 0.969498, 0.081431], [-1.016611, -0.532076, -0.950894], [-0.93729, -0.754284, 0.953277], [1.528855, -0.583565, -0.538833]];[-1.4916, -2.0257, -0.8539];[[-20.028550780821444, 14.89780902820191, 21.638898141847545], [19.8225938229487, 19.517675354955152, 9.034590354696858], [-10.42931275880866, -17.890374310340516, -6.71274799048932], [1.1694543503980301, -38.23314276784972, 6.298595244596595], [4.578696991450273, -2.7995930647914573, 17.78289741924124], [12.20571064182552, 30.882398148838035, -48.319328718530116], [-7.318592266992423, -6.374772389013406, 0.2770955486372]];3;mc_amon00012_001_023;[6, 6, 8, 1, 1, 1, 1];7;CC=O;-96490.04346564252
23;-662.8880437969013;['C', 'C', 'O', 'H', 'H', 'H', 'H'];[[-0.66271, -0.094073, 0.006596], [0.884987, 0.16116, -0.047397], [1.351242, 1.138114, 0.412269], [-1.215488, 0.982362, 0.038038], [-0.957722, -0.608318, -0.941026], [-0.870666, -0.749218, 1.014927], [1.535583, -0.574768, -0.614592]];[-1.2365, -1.8253, -0.8214];[[-3.4022581550526314, 16.242506385390183, 27.947594210169896], [-48.88975489183519, -42.94305915951374, -31.89403750445538], [33.59468751027646, 50.20848276797228, 27.47889488168021], [30.520177250121364, -62.201559093578055, 5.839361139748487], [-2.092335000230845, -0.1749169060007851, 22.166280196765545], [3.306079766942198, 36.38846530862614, -61.38203816415002], [-13.0365952944003, 2.480080697103988, 9.843944054420206]];3;mc_amon00012_001_024;[6, 6, 8, 1, 1, 1, 1];7;CC=O;-96483.03267251854
24;-674.5438785392327;['C', 'C', 'O', 'H', 'H', 'H', 'H'];[[-0.640904, -0.10022, -0.002923], [0.850183, 0.122111, 0.038463], [1.367554, 1.186749, 0.338891], [-1.1233, 0.767976, 0.512445], [-1.041993, -0.058474, -1.03372], [-0.933831, -1.098936, 0.398979], [1.470479, -0.814324, -0.142972]];[-1.6295, -2.102, -0.6761];[[-17.15101962735011, 12.795114695255851, -0.8250124667224756], [14.720478976359155, 3.300429329626723, 13.419071202515841], [-11.06659196559422, -28.044431914785555, -12.121120097040755], [5.066920863570451, -20.435526937704036, -1.3644531359240126], [9.314419220860222, -3.053094331945761, 2.543409470416251], [4.80752250832174, 17.293149767068513, -0.27598443431094605], [-5.691729976167234, 18.144360578305317, -1.3759093531128486]];3;mc_amon00012_001_025;[6, 6, 8, 1, 1, 1, 1];7;CC=O;-96494.68850726089
25;-637.6033132154896;['C', 'C', 'O', 'H', 'H', 'H', 'H'];[[-0.68458, -0.10535, -0.026736], [0.863946, 0.104248, 0.094463], [1.405886, 1.233548, 0.292754], [-1.161949, 0.506667, 0.932106], [-1.098953, 0.185038, -1.063094], [-1.107786, -1.374179, -0.000662], [1.481554, -0.997619, 0.175833]];[-1.7126, -2.0226, -0.4417];[[-39.917439115534876, -40.57534686535085, 18.84871575292925], [40.369571338099156, 20.45880579078695, 33.366941090562825], [-50.72100767092268, -110.41870916947177, -25.23380597092103], [20.236764356157213, -36.24068828905542, -66.36761051769342], [14.70964768686502, 6.496084254332966, 40.609624208696324], [41.53623070827629, 90.69903512731734, 8.675210683222135], [-26.21376730294014, 69.58081915144078, -9.89907406097503]];3;mc_amon00012_001_026;[6, 6, 8, 1, 1, 1, 1];7;CC=O;-96457.74794193714
26;-648.4378623030226;['C', 'C', 'O', 'H', 'H', 'H', 'H'];[[-0.682987, -0.078897, 0.01268], [0.890619, 0.060403, 0.074091], [1.357577, 1.212857, 0.294642], [-1.105418, 0.71386, 0.829823], [-0.87665, 0.145423, -1.090667], [-1.164836, -1.248173, 0.062373], [1.731717, -0.748122, -0.008852]];[-1.3977, -2.1972, -0.5703];[[-3.2019634927058913, -40.85333770888275, -1.535766331746051], [41.33620166984532, 70.10045067995921, 33.73253802181615], [-37.5517415313403, -79.84834797240582, -18.367459765313946], [16.529311436805788, -48.93042855393819, -55.67690129516248], [-6.327194876742372, 10.566243073211558, 34.4577446738284], [36.681670236262434, 77.06452039850824, 12.093639879968604], [-47.46628344212499, 11.900898897726705, -4.703796369211727]];3;mc_amon00012_001_027;[6, 6, 8, 1, 1, 1, 1];7;CC=O;-96468.58249102467
27;-634.5047599110077;['C', 'C', 'O', 'H', 'H', 'H', 'H'];[[-0.671527, -0.151748, -0.006665], [0.783104, 0.144922, 0.118569], [1.442458, 1.217398, 0.292797], [-1.22475, 0.576051, 0.647497], [-0.949568, 0.322855, -1.31506], [-0.843509, -1.335766, 0.211655], [1.345821, -0.923998, -0.012948]];[-2.1372, -2.0243, -0.4077];[[-27.415320643410066, 23.52069417165854, -54.468317221671896], [97.89531232437973, 12.739423795343164, 2.1659163823635894], [-74.9838147453399, -94.37449578049159, -14.459450117163163], [-0.5743785148732756, -22.80790662352981, -12.799682477950334], [14.519168065370366, -47.14103525800626, 94.10832045792748], [-1.0415350901735752, 74.26922593503232, -21.110065827782265], [-8.39943021013223, 53.79409375999365, 6.563278804276592]];3;mc_amon00012_001_028;[6, 6, 8, 1, 1, 1, 1];7;CC=O;-96454.64938863265
28;-658.9002380315061;['C', 'C', 'O', 'H', 'H', 'H', 'H'];[[-0.640376, -0.095727, 0.024752], [0.842713, 0.146098, 0.093158], [1.390994, 1.181681, 0.298417], [-1.419265, 0.594553, 0.497482], [-0.784356, 0.108405, -1.090379], [-0.921199, -1.309446, 0.106867], [1.238141, -0.866223, -0.147133]];[-1.6299, -1.9133, -0.6936];[[-56.34549566430419, -35.89444870066417, -34.39682786053705], [-44.95195504720186, -36.20454683501533, 11.509041959264318], [20.902974039162217, 13.985792870852702, 2.2096091448664192], [31.9680920291881, -22.13820706916711, -2.3436341976905344], [-2.790191875486718, -8.855804114601552, 21.043355092828083], [16.965693584149907, 78.8193161794105, 3.5504549552759572], [34.250882934492545, 10.287898855006006, -1.572000279828244]];3;mc_amon00012_001_029;[6, 6, 8, 1, 1, 1, 1];7;CC=O;-96479.04486675316
29;-645.2800815168348;['C', 'C', 'O', 'H', 'H', 'H', 'H'];[[-0.644187, -0.068728, -0.002201], [0.79984, 0.151015, 0.029531], [1.405998, 1.173459, 0.326564], [-1.417275, 0.613731, 0.678371], [-0.877882, -0.176297, -1.066354], [-0.812647, -1.318038, 0.269709], [1.49188, -0.867683, 0.107282]];[-1.9816, -1.9736, -0.6273];[[-71.43048654565357, -73.84178132096137, 31.95007229247331], [92.71568865633134, -13.498836641437714, 74.1427830220183], [-30.112959185744042, -19.13555875061854, -23.953997927550198], [55.45377009098543, -37.57444288957061, -49.88049177975897], [-16.66521008689296, 16.515079212532896, -3.47655340145902], [8.95307108643824, 85.26039731004127, -4.720432252758169], [-38.91387401546444, 42.27514189419304, -24.061378767144216]];3;mc_amon00012_001_030;[6, 6, 8, 1, 1, 1, 1];7;CC=O;-96465.42471023848
